Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration,In_Game_Purchases,Social_Media_Mentions,Stream_Viewership,Revenue,Top_Genre
2015-12-17,VR,3453,19466,18.18,15147,4248,6723,13838,Simulation
2015-12-18,Mobile,28796,4858,41.27,48009,8739,75572,169476,FPS
2015-12-19,Mobile,109093,14889,15.65,66060,1441,18343,241079,FPS
2015-12-20,Console,30663,8031,40.87,30067,4890,21987,64013,FPS
2015-12-21,VR,1483,8267,26.83,63791,5146,5448,7170,Adventure
2015-12-22,PC,50513,10486,55.7,35541,9773,32421,46174,FPS
2015-12-23,Mobile,30832,4986,19.14,42525,8530,19027,28722,Simulation
2015-12-24,VR,1274,11880,22.24,94147,7665,7150,39317,Action
2015-12-25,Mobile,91196,10093,36.53,22425,1136,72362,114566,Simulation
2015-12-26,Mobile,45535,3642,7.65,65568,2528,20420,47822,FPS
2015-12-27,Console,44937,10886,50.64,76213,6606,20476,86769,FPS
2015-12-28,PC,45935,6805,47.24,82372,5549,101584,123280,RPG
2015-12-29,VR,2564,14215,23.49,50285,6298,5524,25115,Simulation
2015-12-30,VR,1798,17772,6.03,44517,5079,6711,1797,Adventure
2015-12-31,PC,97383,18588,38.61,88291,4237,85603,45922,Adventure
2016-01-01,PC,100624,16148,61,79682,4035,38312,73229,Action
2016-01-02,Mobile,150212,14403,49.18,41878,6307,75292,222286,FPS
2016-01-03,VR,2551,16435,36.02,71711,6379,3115,17011,FPS
2016-01-04,VR,456,2704,32.23,39459,7405,7324,14451,Simulation
2016-01-05,Mobile,130560,15440,38.56,57269,9146,67127,157956,Adventure
2016-01-06,VR,1399,11635,14.99,71176,1544,8540,24101,RPG
2016-01-07,Console,41856,8478,16,64582,3305,14954,66713,Action
2016-01-08,Console,53236,18766,62.93,14399,1675,30232,13565,Simulation
2016-01-09,Console,23381,8823,112.21,25136,4485,9051,25656,Adventure
2016-01-10,Console,62163,14944,41.78,90181,5505,30286,20160,Action
2016-01-11,VR,648,6021,25.05,67931,7036,1985,10136,Action
2016-01-12,PC,29760,5424,77.85,45520,6029,59366,114384,FPS
2016-01-13,PC,33025,10431,40.64,64951,9882,91697,3034,FPS
2016-01-14,VR,3789,19055,16.35,32176,7808,7505,11677,RPG
2016-01-15,VR,334,1973,11.48,52378,7787,2980,20273,FPS
2016-01-16,Console,20667,7976,86.35,37543,9595,4843,9676,Action
2016-01-17,Console,9452,2269,64.02,22982,2778,23066,9021,Action
2016-01-18,Console,62237,18516,69.72,56272,2163,21032,12716,RPG
2016-01-19,Console,41353,12069,53.52,85819,8958,4598,18844,Adventure
2016-01-20,PC,102889,18544,92.9,72401,9903,51424,67392,RPG
2016-01-21,Console,62557,13403,84.87,36577,5507,18879,89384,Adventure
2016-01-22,Mobile,102850,13056,14.08,42851,9091,66186,14982,Adventure
2016-01-23,VR,1869,10560,50.56,78604,6838,9007,8072,FPS
2016-01-24,Console,47062,11431,76.78,47865,4741,19977,72694,Action
2016-01-25,PC,43164,12798,88.49,22777,1547,67891,135087,Adventure
2016-01-26,Console,78219,17192,21.84,79101,2937,20044,54357,FPS
2016-01-27,Mobile,133271,18226,30.15,97615,9893,101714,11831,Adventure
2016-01-28,Console,67445,17185,32.01,98347,4780,29945,27325,Action
2016-01-29,PC,25989,5850,41.04,24961,4554,96112,19567,Action
2016-01-30,Mobile,70624,9006,15.62,33354,3333,65972,50382,Simulation
2016-01-31,PC,81080,18913,28.82,86296,1633,25187,102209,Action
2016-02-01,VR,2592,11176,5.76,93982,4933,9800,41420,Adventure
2016-02-02,Mobile,188956,15116,51.99,19979,3834,85759,103474,FPS
2016-02-03,PC,16745,3424,50.06,46114,1938,39048,18537,FPS
2016-02-04,VR,4159,19605,34.91,98909,8202,2318,23925,Action
2016-02-05,PC,68606,14647,42.21,36677,1277,88383,19579,Simulation
2016-02-06,PC,91131,16012,56.51,10633,5062,98047,40333,RPG
2016-02-07,PC,60492,11164,17.13,63512,8035,122174,24022,FPS
2016-02-08,Mobile,39760,5801,30.13,53797,5336,56347,239145,FPS
2016-02-09,Console,59770,16172,36.37,93670,1554,14680,56081,FPS
2016-02-10,Mobile,190299,19990,10.67,49293,5612,44541,147135,RPG
2016-02-11,Console,32216,10895,90.33,52658,7125,25073,46210,Action
2016-02-12,Console,71280,19898,23.84,17496,6310,36837,10266,Action
2016-02-13,PC,28251,7291,31.86,52210,4533,84595,67154,Simulation
2016-02-14,Mobile,97952,11474,28.2,68117,3228,43595,17949,Adventure
2016-02-15,PC,48325,10031,72.98,12253,2430,56130,95612,FPS
2016-02-16,Mobile,191912,19263,40.46,45565,8271,16675,136670,FPS
2016-02-17,PC,46721,9487,79.01,25175,8403,117849,149512,Action
2016-02-18,PC,62533,14217,45.55,14722,5395,88537,61427,Adventure
2016-02-19,Console,17108,5972,92.54,33864,9804,8709,65094,RPG
2016-02-20,VR,3984,17469,26.69,84960,3235,3798,28219,Simulation
2016-02-21,PC,14145,5658,66.28,57232,3489,33520,58551,Action
2016-02-22,PC,5500,1059,43.38,89211,4886,123213,46571,Action
2016-02-23,Mobile,108343,16339,12.23,85922,5538,88623,225822,RPG
2016-02-24,PC,96563,15533,50.14,40626,7861,64452,64868,Action
2016-02-25,Mobile,138568,14549,26.79,19306,3651,54708,115813,Adventure
2016-02-26,VR,4097,17629,27.71,21751,9807,2042,47466,Simulation
2016-02-27,PC,30236,8931,65.08,99934,6864,73445,80873,Adventure
2016-02-28,VR,1399,10173,47.83,18118,5785,4018,6740,Action
2016-02-29,VR,2371,15100,36.81,89370,7298,4221,48030,Adventure
2016-03-01,PC,42678,8486,46.22,97383,1155,58293,9561,Action
2016-03-02,Mobile,87676,10554,21.69,89069,1311,32369,140670,Simulation
2016-03-03,PC,80466,14820,54.72,46270,6390,43160,146742,RPG
2016-03-04,VR,929,6122,45.56,36279,9112,2212,10032,FPS
2016-03-05,PC,94310,18255,58.18,24547,4638,93621,19983,Simulation
2016-03-06,VR,2020,13066,13.11,96418,9119,7938,1594,Simulation
2016-03-07,Console,51391,17738,85.67,67684,7116,21053,41692,FPS
2016-03-08,PC,13240,3047,31.96,17457,6659,62800,8701,Simulation
2016-03-09,Console,45897,16401,36.77,34310,5651,35327,93260,Action
2016-03-10,VR,1918,13543,32.88,80165,9685,10745,16532,Simulation
2016-03-11,VR,252,1456,23.86,36407,3220,3187,18778,RPG
2016-03-12,PC,28400,4459,26.56,52053,3918,59924,61588,Action
2016-03-13,VR,2305,10384,15.13,79062,8475,7348,30267,Simulation
2016-03-14,PC,82377,15826,86.66,71039,1997,56592,13751,Adventure
2016-03-15,PC,104137,17404,17.66,49666,5454,87908,10287,Simulation
2016-03-16,PC,18698,3574,41.21,73119,8720,39691,88622,RPG
2016-03-17,PC,57390,11599,68.22,94580,4928,115044,17080,RPG
2016-03-18,Mobile,16647,1886,10.53,48488,4710,27634,71084,Adventure
2016-03-19,VR,2081,13181,25.29,94729,4989,4461,34251,RPG
2016-03-20,VR,1623,12793,21.35,88304,7441,2772,16177,RPG
2016-03-21,Console,23871,4710,35,63091,4164,20057,74766,Action
2016-03-22,PC,11909,2101,44.05,71904,4842,62052,63360,Simulation
2016-03-23,PC,66620,12379,46.6,83556,5647,38882,58491,RPG
2016-03-24,VR,2898,11591,18.31,96089,2182,4221,30567,FPS
2016-03-25,Mobile,76235,18296,6.5,10194,6055,51541,142266,Simulation
2016-03-26,PC,98550,19900,19.82,14614,9036,43679,48034,Adventure
2016-03-27,Mobile,99052,10241,9.84,65879,9272,33965,109662,Simulation
2016-03-28,PC,23216,4604,46.6,92647,1901,53907,45035,RPG
2016-03-29,Console,93997,19678,111.3,79742,1441,10492,90255,Adventure
2016-03-30,VR,1611,13888,17.67,57989,8507,7645,32835,RPG
2016-03-31,VR,1851,18996,44.86,33384,5436,5989,9565,RPG
2016-04-01,Console,12783,2506,82.94,15297,3350,23401,59333,Action
2016-04-02,VR,420,3225,36.91,63654,1934,5152,27583,Simulation
2016-04-03,PC,76653,16244,30.88,53137,6751,23210,35462,Simulation
2016-04-04,Console,95693,17807,82.38,34632,8316,32039,17489,RPG
2016-04-05,PC,61223,17784,84.1,41932,6632,69604,116287,RPG
2016-04-06,VR,2689,17210,28.58,93130,3725,9846,10433,FPS
2016-04-07,Console,51279,10734,89.45,89675,4522,22347,21207,Action
2016-04-08,VR,2435,14907,33.74,15912,5759,3716,46314,RPG
2016-04-09,VR,2274,17961,35.77,28731,5465,2420,8397,Action
2016-04-10,Mobile,143733,15343,47.3,24466,2880,60240,61041,Simulation
2016-04-11,Mobile,19121,3532,36.7,39830,9902,25200,155959,Simulation
2016-04-12,Console,65391,15469,38.68,12093,2134,19462,43505,Action
2016-04-13,Console,35529,7619,86.77,83918,3570,11053,41434,Action
2016-04-14,Console,87230,17639,150,36637,6552,19009,35124,RPG
2016-04-15,PC,52224,7921,88.62,52582,3979,17023,63251,Simulation
2016-04-16,Mobile,108739,11240,7.32,66087,1987,56166,101072,RPG
2016-04-17,PC,5404,1522,61.31,44924,4152,29865,72103,RPG
2016-04-18,VR,814,4489,43.72,83053,7203,2094,32827,FPS
2016-04-19,VR,1412,7941,20.15,13349,5743,4657,17142,Adventure
2016-04-20,PC,10628,2106,75.43,17271,6874,45107,21983,RPG
2016-04-21,Console,9984,2667,58.32,32201,9423,35708,58741,FPS
2016-04-22,PC,36877,10820,36.67,71206,6647,49166,111368,Simulation
2016-04-23,VR,1052,5877,30.07,60915,8554,9500,13218,RPG
2016-04-24,PC,57025,10669,34.27,35849,4113,32419,81077,FPS
2016-04-25,Mobile,120007,12990,29.43,75722,8943,73218,219622,FPS
2016-04-26,VR,3319,16153,39.27,35927,1522,4534,39416,Adventure
2016-04-27,PC,45183,8228,37.62,86199,4087,42011,95931,RPG
2016-04-28,Console,5105,1458,62.35,96466,1273,29094,41247,RPG
2016-04-29,PC,30278,4397,63.01,85090,4846,79228,101287,Action
2016-04-30,Console,66369,14121,51.5,68934,2583,21168,51841,Adventure
2016-05-01,Mobile,131742,19604,36.47,99851,3617,110153,89044,Simulation
2016-05-02,Mobile,153020,15338,32.01,70321,7405,113019,26702,Action
2016-05-03,PC,3923,1125,28.3,20838,1462,56031,115639,FPS
2016-05-04,Console,14722,4461,79.76,30774,7606,21049,46029,FPS
2016-05-05,VR,3386,13747,22.34,35336,2675,9284,16517,RPG
2016-05-06,PC,33566,5760,66.08,95409,9042,79068,4386,Action
2016-05-07,VR,2090,9226,33.32,78650,9920,9666,34923,Adventure
2016-05-08,VR,2568,14805,16.41,54109,6935,4523,11915,RPG
2016-05-09,PC,21813,3306,49.84,18500,1500,70079,10419,Simulation
2016-05-10,VR,2983,17321,37.8,76485,3834,3501,6423,FPS
2016-05-11,VR,1266,6425,16.34,16324,4048,6255,54849,Action
2016-05-12,Mobile,29656,4803,18.66,73498,7373,35935,10569,RPG
2016-05-13,PC,22422,5272,41.36,43652,8949,66577,58953,Simulation
2016-05-14,PC,92422,19309,93.43,37525,1521,39865,53100,Adventure
2016-05-15,Console,35464,15549,27.1,53666,5297,21816,74064,FPS
2016-05-16,VR,2814,14757,11.49,65683,6488,2821,37361,Action
2016-05-17,Mobile,69734,6962,23.78,46919,2667,104237,84663,FPS
2016-05-18,PC,65922,13529,29.82,67457,2911,55725,110510,Simulation
2016-05-19,VR,3387,13546,20.06,28322,2675,6768,20593,Adventure
2016-05-20,PC,119209,19661,36.21,25728,5961,115500,24369,Action
2016-05-21,Mobile,52908,7564,49.5,42013,9135,64022,56452,Simulation
2016-05-22,Console,42757,12255,90.48,57990,6653,12942,35840,Action
2016-05-23,Console,54800,9667,87.84,47738,6646,13715,60455,Action
2016-05-24,Console,44892,8310,24.54,67433,2614,23669,126837,Action
2016-05-25,Console,41165,10244,46.57,15940,8353,26937,76462,FPS
2016-05-26,VR,3399,18566,35.76,92025,2538,9206,4200,FPS
2016-05-27,Mobile,26870,2901,19.59,38010,6515,97958,141332,Simulation
2016-05-28,Mobile,23875,2622,58.13,40649,4666,44902,171360,RPG
2016-05-29,VR,2697,15942,10.53,75400,2198,7760,14592,RPG
2016-05-30,Mobile,15861,1496,45.7,64491,7374,83650,198977,RPG
2016-05-31,Console,10301,1716,73.38,60932,4953,18778,130195,RPG
2016-06-01,Console,32703,9952,93.14,52819,3750,24022,26393,Action
2016-06-02,Mobile,74827,8347,26.41,60564,1098,29789,152264,Simulation
2016-06-03,Mobile,165298,13223,32.97,36982,7650,68227,223756,Adventure
2016-06-04,PC,40902,10534,58.7,44334,5882,73218,30482,Simulation
2016-06-05,Mobile,156480,19088,18.59,43059,2490,39450,47205,RPG
2016-06-06,Mobile,128551,14439,29.64,87174,9166,57716,106956,Simulation
2016-06-07,Mobile,29334,7040,37.44,16838,2723,65156,207649,FPS
2016-06-08,PC,60000,17161,47.4,42583,1518,105938,140696,FPS
2016-06-09,Console,58277,17913,47.86,41116,5395,11386,30619,Action
2016-06-10,PC,60631,11882,32,66483,2190,45710,144564,Simulation
2016-06-11,Mobile,84844,8162,16.95,70909,9109,31340,126598,Adventure
2016-06-12,Mobile,42457,6214,37.52,23873,9612,43117,139086,FPS
2016-06-13,Mobile,140609,15866,20.38,48793,4942,57425,69823,Adventure
2016-06-14,Console,8963,1704,72.19,50273,5547,18111,67321,Adventure
2016-06-15,Mobile,14734,2333,37.37,75754,6189,71554,105598,RPG
2016-06-16,Console,53538,16966,91.92,59656,3601,33536,48394,FPS
2016-06-17,Mobile,154582,19654,51.66,92817,2670,108466,128527,Simulation
2016-06-18,VR,1695,10623,35.65,68727,3897,7778,33340,Adventure
2016-06-19,Console,80301,18259,45.08,27052,8893,5436,51841,FPS
2016-06-20,PC,22422,3588,57.69,68631,5365,55048,47609,FPS
2016-06-21,PC,100246,18719,64.62,41695,2957,97644,5824,Action
2016-06-22,VR,954,5808,14.11,69806,1223,4582,7529,FPS
2016-06-23,Console,62056,12304,36.63,24955,4205,33779,50138,Adventure
2016-06-24,PC,77003,13202,32.94,95368,7993,77951,109566,FPS
2016-06-25,VR,577,2343,35.63,66332,5161,9110,26237,FPS
2016-06-26,Mobile,83329,15511,29.36,40816,7249,42671,31665,Simulation
2016-06-27,Mobile,8910,1070,49.06,96089,6660,52210,20020,Simulation
2016-06-28,PC,49031,9530,21.68,77483,2875,55896,35060,Adventure
2016-06-29,VR,1687,14590,18.63,32227,6131,2546,21722,Action
2016-06-30,VR,3825,19349,19.57,67879,1276,6940,7560,Action
2016-07-01,Console,32046,8812,57.28,22595,1785,20532,17231,RPG
2016-07-02,Mobile,12182,2035,22.72,23782,1178,61039,84256,FPS
2016-07-03,Console,24351,8943,57.23,82695,5551,24146,5424,FPS
2016-07-04,Mobile,101925,12016,18.62,75030,8186,101903,103991,Adventure
2016-07-05,Mobile,54681,8200,9.77,21912,9443,19459,24047,FPS
2016-07-06,VR,306,1771,16.11,31887,8714,6629,6119,RPG
2016-07-07,Console,21937,7073,103.92,28972,4594,10140,66514,Adventure
2016-07-08,VR,1829,11411,13.03,19457,2787,5015,2339,Adventure
2016-07-09,PC,57604,11946,54.92,38822,4858,102094,155218,RPG
2016-07-10,PC,11431,2407,43.09,23472,6334,78926,89123,Simulation
2016-07-11,Mobile,45981,5351,49.55,15110,9332,32257,231061,RPG
2016-07-12,Mobile,118797,10082,26.71,95833,5762,25694,139937,RPG
2016-07-13,PC,22322,2976,32.26,83198,8507,93893,101956,FPS
2016-07-14,Console,84538,19216,87,82408,9619,31020,52124,Action
2016-07-15,VR,1295,10045,27.76,19787,9894,3027,26696,RPG
2016-07-16,Mobile,138756,13962,35.67,21103,4922,72442,190404,RPG
2016-07-17,PC,70875,13038,41.09,33951,5629,67998,120195,RPG
2016-07-18,PC,31509,4767,33.33,52741,2237,123655,105661,Simulation
2016-07-19,Console,61482,10247,25.07,97017,1350,22447,23276,FPS
2016-07-20,VR,793,9470,51.17,89382,5190,14887,22641,Action
2016-07-21,PC,13091,3796,19.75,21094,3718,42736,71527,Action
2016-07-22,Mobile,46606,6552,30.05,57841,6650,44211,25788,Simulation
2016-07-23,Mobile,117437,15147,31.72,40122,6391,78620,84638,FPS
2016-07-24,Mobile,104938,13234,27.14,16477,4501,73790,72730,Action
2016-07-25,VR,2675,16092,8.75,86202,7144,2316,15645,Simulation
2016-07-26,Mobile,79978,6780,19.48,15032,6373,27589,51196,RPG
2016-07-27,PC,99037,13694,47.81,92649,3283,66404,32395,FPS
2016-07-28,Console,12690,4566,85.43,72822,6112,12041,79216,Simulation
2016-07-29,VR,2597,10948,6.18,44989,6102,5785,1374,Action
2016-07-30,PC,10449,2243,43.09,48835,6464,120232,123201,Action
2016-07-31,PC,23386,3839,54.23,74635,3191,60884,146872,Adventure
2016-08-01,Mobile,141995,14490,10.82,48692,5056,105162,142561,Action
2016-08-02,VR,623,4351,36.44,15822,3352,5616,42934,Simulation
2016-08-03,PC,39267,9888,47.31,40245,8352,16405,88098,Action
2016-08-04,Console,41737,17166,66.79,67487,2314,9277,22621,RPG
2016-08-05,Mobile,40103,4638,46.94,77402,4789,25864,103576,Action
2016-08-06,Console,22701,4406,119.24,36725,6826,23691,3075,Adventure
2016-08-07,Console,7140,1647,75.99,60489,7691,8764,71150,Adventure
2016-08-08,PC,32876,10961,102.5,65128,2581,84786,109757,Action
2016-08-09,PC,41994,10072,44.49,78869,9433,49539,78412,RPG
2016-08-10,VR,768,5667,23.16,96763,4875,2516,4926,Action
2016-08-11,Mobile,92982,10853,47.13,22809,7333,23116,153604,Simulation
2016-08-12,PC,89423,15429,19.41,86664,9655,56808,111742,RPG
2016-08-13,Mobile,32144,3545,30.34,21066,6252,98174,78284,FPS
2016-08-14,PC,79610,13480,49.08,94078,1279,68835,84590,Simulation
2016-08-15,VR,298,2303,21.78,15719,2235,5778,18589,Adventure
2016-08-16,Mobile,100853,12370,10.49,17788,4009,79170,30453,RPG
2016-08-17,Mobile,66862,10393,21.85,93341,1043,89682,120250,Adventure
2016-08-18,Console,29935,11396,64.43,18107,4456,10156,21747,FPS
2016-08-19,Console,10864,3376,121.49,63817,9365,17689,120013,Simulation
2016-08-20,PC,104432,18287,60.87,39754,8598,65735,71129,FPS
2016-08-21,PC,92319,14352,55.82,15931,4289,105795,132265,FPS
2016-08-22,PC,42625,8673,48.27,70905,6713,48039,12279,RPG
2016-08-23,Mobile,158100,18725,50.12,93761,2105,52040,208543,RPG
2016-08-24,PC,12653,2636,32.6,46157,8684,53978,43527,RPG
2016-08-25,VR,2172,16020,23.93,76383,8174,4531,24956,Adventure
2016-08-26,Console,70344,19286,49.27,27538,1567,6730,21016,RPG
2016-08-27,PC,37591,9350,20.19,42681,1090,148691,114502,RPG
2016-08-28,VR,337,1605,12.83,95592,5938,8967,70506,Adventure
2016-08-29,VR,1596,10673,29.43,29203,1253,6417,3426,FPS
2016-08-30,Mobile,15710,2052,11.84,77676,3070,58112,158479,Simulation
2016-08-31,Mobile,105231,18489,23.2,71697,7448,103000,72595,FPS
2016-09-01,VR,2658,13789,33.69,29142,1786,5212,51697,Simulation
2016-09-02,VR,657,4075,30.2,97941,9003,7047,46363,Simulation
2016-09-03,Mobile,96028,18889,17.39,15532,2948,66325,32280,Simulation
2016-09-04,Mobile,95423,15728,41.7,82242,9702,61748,11688,FPS
2016-09-05,PC,26438,4051,42.41,93317,7080,95763,138073,Action
2016-09-06,Console,54062,12226,30.49,88790,1742,29922,123483,RPG
2016-09-07,VR,2027,14650,14.99,77618,1584,7980,14873,Simulation
2016-09-08,PC,28927,8916,45.38,91981,4847,154031,49178,FPS
2016-09-09,Mobile,211615,18871,13.28,94374,9786,43358,12672,Simulation
2016-09-10,PC,60546,14819,30.51,88635,9349,157389,21030,Simulation
2016-09-11,Mobile,73249,8466,36.92,68094,9122,29323,187052,Adventure
2016-09-12,Console,68054,18789,84.6,95998,6939,8225,111658,Adventure
2016-09-13,VR,2791,16468,19.86,69104,3651,2595,35669,Simulation
2016-09-14,Console,26929,4937,20.57,13810,9082,27786,92859,FPS
2016-09-15,Console,32076,7110,57.86,19684,6486,33742,62149,Action
2016-09-16,PC,65207,17496,21.09,39686,6432,31638,46443,Action
2016-09-17,Mobile,77025,9481,33.54,80015,8579,14116,82039,Simulation
2016-09-18,PC,46308,8507,50.6,57735,7097,63095,117620,Adventure
2016-09-19,VR,2013,12139,20.23,67234,3519,5038,21440,Simulation
2016-09-20,Mobile,97140,9737,41.83,60682,2663,127401,50397,Simulation
2016-09-21,PC,100414,19502,15.76,85166,1694,59285,58266,Adventure
2016-09-22,VR,2052,14160,8.92,22816,9615,5058,41129,RPG
2016-09-23,Console,70203,13999,40.29,22830,9551,35844,52177,Simulation
2016-09-24,PC,58657,13992,54.07,55092,6365,117989,56608,FPS
2016-09-25,Mobile,136466,13120,33.96,84519,1871,93687,134633,FPS
2016-09-26,Console,20698,4911,38.12,41067,5633,14117,24788,Adventure
2016-09-27,PC,66498,12866,83.19,54255,8133,43661,88851,Action
2016-09-28,Mobile,112933,13566,35.4,67522,9253,87274,63099,Adventure
2016-09-29,Mobile,131040,11525,18.44,71352,4537,61237,141363,Action
2016-09-30,Console,35296,7669,34.85,33783,2291,10288,50027,Simulation
2016-10-01,PC,15954,2575,29.77,72335,8737,112598,6370,Adventure
2016-10-02,Mobile,19733,3849,19.25,37903,4438,56565,120175,Simulation
2016-10-03,Mobile,37930,4624,33.7,79321,6109,93906,177407,FPS
2016-10-04,Console,10591,2053,109.17,80445,1246,24002,104024,FPS
2016-10-05,Console,59935,12243,116.39,76711,6903,19006,32775,RPG
2016-10-06,Mobile,43067,6832,35.55,81473,3812,52227,174182,Adventure
2016-10-07,VR,616,3675,21.74,85913,9334,3940,42002,Action
2016-10-08,PC,110683,19668,46.38,43001,8016,47356,88273,Simulation
2016-10-09,VR,2334,11512,28.58,11507,5862,6309,57665,RPG
2016-10-10,PC,74002,11255,59.36,98326,3291,34467,29378,Action
2016-10-11,VR,1039,7448,30.92,20565,1415,10444,48365,RPG
2016-10-12,Mobile,40064,4739,23.41,51620,5235,147734,159354,FPS
2016-10-13,PC,14780,3047,86.55,47663,1978,26581,85018,FPS
2016-10-14,Console,47857,12692,45.58,69533,9629,10599,41537,FPS
2016-10-15,Mobile,79252,9195,37.2,79775,6349,100246,31900,RPG
2016-10-16,VR,2042,15687,13.16,26839,5972,7416,38004,Simulation
2016-10-17,VR,608,5024,16.81,41131,8856,3189,47671,Action
2016-10-18,Console,24261,6186,40.1,21342,6354,8691,81393,Action
2016-10-19,VR,2031,16608,15.9,20896,6764,3089,31563,FPS
2016-10-20,Console,9341,2576,64.71,41123,9294,17349,4662,Adventure
2016-10-21,VR,2316,13131,8.75,68044,3679,9831,13847,Simulation
2016-10-22,Console,34786,8027,74.98,42227,6238,15758,74308,Adventure
2016-10-23,Console,16747,4606,57.1,68820,5902,6740,12890,Adventure
2016-10-24,PC,25663,7011,64.02,84075,5201,56543,89754,Simulation
2016-10-25,Console,51410,12919,21.66,93336,4517,27248,7749,FPS
2016-10-26,Console,27557,6519,25.43,64202,9471,35592,51622,Action
2016-10-27,Mobile,79498,11399,18.13,11323,9343,52942,23455,Simulation
2016-10-28,VR,394,2408,24.69,75320,7158,10320,19868,Adventure
2016-10-29,PC,53736,11165,25.92,66345,2561,83960,72773,Adventure
2016-10-30,PC,46078,10423,9.59,70847,2753,32573,58921,FPS
2016-10-31,PC,57289,9735,38.77,89556,9122,102411,13868,Adventure
2016-11-01,PC,73555,12435,16.67,85377,4305,38370,61398,Adventure
2016-11-02,PC,60815,9302,56.8,96045,6497,110416,127220,Adventure
2016-11-03,PC,39595,7448,22.91,59445,1248,148687,90082,RPG
2016-11-04,PC,10133,1465,22.67,22478,2156,55684,82083,Action
2016-11-05,VR,1064,8387,9.05,66905,6826,6775,34541,RPG
2016-11-06,PC,45994,11729,83.16,77758,3943,92741,10801,Action
2016-11-07,Mobile,76561,7684,41.84,58157,2034,57998,79032,RPG
2016-11-08,Console,14620,3127,20.12,74148,9054,23688,14044,FPS
2016-11-09,VR,2907,12562,17.65,95185,6177,4738,25728,FPS
2016-11-10,Mobile,21533,3643,20.14,86901,3473,65573,168550,RPG
2016-11-11,Console,61710,17056,133.5,66153,8777,13358,89669,Simulation
